GeneSymbol	CDS_length
ENSG00000178726	1728
ENSG00000178732	1683
ENSG00000178741	462
ENSG00000178750	885
ENSG00000178752	1065
ENSG00000178761	597
ENSG00000178764	2514
ENSG00000178772	1638
ENSG00000178773	1902
ENSG00000178776	264
ENSG00000178789	606
ENSG00000178795	1872
ENSG00000178796	309
ENSG00000178802	1272
ENSG00000178804	1041
ENSG00000178814	3867
ENSG00000178821	630
ENSG00000178826	651
ENSG00000178828	684
ENSG00000178852	2922
ENSG00000178860	621
ENSG00000178878	840
ENSG00000178882	651
ENSG00000178896	785
ENSG00000178904	2151
ENSG00000178913	1050
ENSG00000178917	1593
ENSG00000178919	1122
ENSG00000178921	4017
ENSG00000178922	909
ENSG00000178927	573
ENSG00000178928	1527
ENSG00000178934	411
ENSG00000178935	1224
ENSG00000178950	3936
ENSG00000178951	1755
ENSG00000178952	1368
ENSG00000178965	4593
ENSG00000178966	1878
ENSG00000178971	3654
ENSG00000178974	2136
ENSG00000178980	264
ENSG00000178982	657
ENSG00000178988	384
ENSG00000178996	1887
ENSG00000178997	1719
ENSG00000178999	1038
ENSG00000179002	2520
ENSG00000179008	1764
ENSG00000179010	384
ENSG00000179021	990
ENSG00000179023	2334
ENSG00000179029	441
ENSG00000179041	1098
ENSG00000179044	2241
ENSG00000179046	1314
ENSG00000179051	1569
ENSG00000179055	945
ENSG00000179057	3981
ENSG00000179058	1296
ENSG00000179059	933
ENSG00000179071	1125
ENSG00000179085	369
ENSG00000179088	1083
ENSG00000179091	978
ENSG00000179094	3873
ENSG00000179097	1101
ENSG00000179104	2511
ENSG00000179111	693
ENSG00000179115	1647
ENSG00000179119	2058
ENSG00000179133	1653
ENSG00000179134	2085
ENSG00000179142	1512
ENSG00000179144	903
ENSG00000179148	2136
ENSG00000179151	1527
ENSG00000179152	1491
ENSG00000179163	1401
ENSG00000179165	405
ENSG00000179168	1959
ENSG00000179172	882
ENSG00000179178	660
ENSG00000179195	786
ENSG00000179213	594
ENSG00000179218	1254
ENSG00000179240	825
ENSG00000179241	1038
ENSG00000179242	2751
ENSG00000179256	678
ENSG00000179262	1092
ENSG00000179270	3867
ENSG00000179271	669
ENSG00000179284	570
ENSG00000179292	1407
ENSG00000179295	2016
ENSG00000179299	2157
ENSG00000179314	1728
ENSG00000179331	654
ENSG00000179335	1473
ENSG00000179344	810
ENSG00000179348	1443
ENSG00000179361	1686
ENSG00000179364	2715
ENSG00000179387	882
ENSG00000179388	1164
ENSG00000179397	2856
ENSG00000179399	1719
ENSG00000179403	1338
ENSG00000179407	699
ENSG00000179409	3177
ENSG00000179431	1314
ENSG00000179454	1758
ENSG00000179455	1524
ENSG00000179456	1596
ENSG00000179468	933
ENSG00000179476	933
ENSG00000179477	2106
ENSG00000179520	1770
ENSG00000179526	1164
ENSG00000179528	597
ENSG00000179532	14262
ENSG00000179546	1134
ENSG00000179562	2328
ENSG00000179564	495
ENSG00000179580	738
ENSG00000179583	3396
ENSG00000179588	3021
ENSG00000179593	2031
ENSG00000179598	759
ENSG00000179600	393
ENSG00000179603	2727
ENSG00000179604	1071
ENSG00000179615	930
ENSG00000179626	930
ENSG00000179627	1269
ENSG00000179630	1293
ENSG00000179632	861
ENSG00000179636	513
ENSG00000179639	774
ENSG00000179673	363
ENSG00000179674	579
ENSG00000179695	939
ENSG00000179698	4869
ENSG00000179709	3147
ENSG00000179715	1299
ENSG00000179750	1473
ENSG00000179751	405
ENSG00000179761	1173
ENSG00000179772	993
ENSG00000179774	459
ENSG00000179776	2355
ENSG00000179796	780
ENSG00000179813	420
ENSG00000179817	969
ENSG00000179820	969
ENSG00000179826	969
ENSG00000179832	4926
ENSG00000179833	945
ENSG00000179841	1284
ENSG00000179846	2499
ENSG00000179855	4050
ENSG00000179859	573
ENSG00000179862	555
ENSG00000179869	15177
ENSG00000179873	3102
ENSG00000179886	1929
ENSG00000179889	2421
ENSG00000179902	510
ENSG00000179909	1314
ENSG00000179912	3033
ENSG00000179913	1119
ENSG00000179914	942
ENSG00000179915	4644
ENSG00000179918	1347
ENSG00000179919	951
ENSG00000179921	993
ENSG00000179922	972
ENSG00000179930	1707
ENSG00000179933	423
ENSG00000179934	1068
ENSG00000179938	1899
ENSG00000179941	2172
ENSG00000179943	1491
ENSG00000179950	1680
ENSG00000179954	4722
ENSG00000179958	513
ENSG00000179965	954
ENSG00000179981	3234
ENSG00000179988	1077
ENSG00000180008	1323
ENSG00000180011	1134
ENSG00000180016	945
ENSG00000180035	1857
ENSG00000180042	945
ENSG00000180043	2769
ENSG00000180044	744
ENSG00000180053	906
ENSG00000180061	702
ENSG00000180071	2979
ENSG00000180083	264
ENSG00000180089	681
ENSG00000180090	966
ENSG00000180096	1119
ENSG00000180098	864
ENSG00000180104	2238
ENSG00000180113	6291
ENSG00000180116	1959
ENSG00000180138	1014
ENSG00000180155	351
ENSG00000180176	1587
ENSG00000180185	738
ENSG00000180190	597
ENSG00000180198	1359
ENSG00000180205	270
ENSG00000180209	600
ENSG00000180210	1869
ENSG00000180219	726
ENSG00000180228	942
ENSG00000180233	729
ENSG00000180245	1014
ENSG00000180251	2397
ENSG00000180257	1956
ENSG00000180263	4293
ENSG00000180264	2917
ENSG00000180269	1062
ENSG00000180287	1611
ENSG00000180304	570
ENSG00000180305	240
ENSG00000180316	1719
ENSG00000180318	981
ENSG00000180329	684
ENSG00000180332	780
ENSG00000180336	2859
ENSG00000180340	1698
ENSG00000180346	1578
ENSG00000180347	3189
ENSG00000180353	1461
ENSG00000180354	396
ENSG00000180357	4236
ENSG00000180370	1575
ENSG00000180376	2847
ENSG00000180383	216
ENSG00000180386	510
ENSG00000180398	441
ENSG00000180423	1050
ENSG00000180424	204
ENSG00000180425	444
ENSG00000180432	1506
ENSG00000180433	960
ENSG00000180440	324
ENSG00000180447	1038
ENSG00000180448	3492
ENSG00000180475	960
ENSG00000180479	1830
ENSG00000180481	1035
ENSG00000180483	267
ENSG00000180488	1902
ENSG00000180509	390
ENSG00000180530	3477
ENSG00000180532	1302
ENSG00000180535	570
ENSG00000180537	744
ENSG00000180543	1254
ENSG00000180549	1029
ENSG00000180573	393
ENSG00000180574	1419
ENSG00000180592	2727
ENSG00000180596	381
ENSG00000180611	1476
ENSG00000180613	915
ENSG00000180616	1110
ENSG00000180626	2424
ENSG00000180628	771
ENSG00000180638	1809
ENSG00000180644	1668
ENSG00000180658	933
ENSG00000180660	1080
ENSG00000180667	1047
ENSG00000180694	1143
ENSG00000180697	426
ENSG00000180708	939
ENSG00000180720	1440
ENSG00000180730	888
ENSG00000180739	1197
ENSG00000180745	681
ENSG00000180758	1008
ENSG00000180767	1026
ENSG00000180773	1515
ENSG00000180776	1098
ENSG00000180777	4578
ENSG00000180785	957
ENSG00000180787	1509
ENSG00000180801	1800
ENSG00000180806	783
ENSG00000180817	870
ENSG00000180818	1029
ENSG00000180822	489
ENSG00000180828	1146
ENSG00000180834	600
ENSG00000180855	2016
ENSG00000180871	1083
ENSG00000180872	285
ENSG00000180875	507
ENSG00000180878	1002
ENSG00000180881	1788
ENSG00000180884	1899
ENSG00000180891	1161
ENSG00000180900	4977
ENSG00000180901	792
ENSG00000180902	1566
ENSG00000180914	1170
ENSG00000180917	2313
ENSG00000180919	960
ENSG00000180921	4143
ENSG00000180929	1107
ENSG00000180934	945
ENSG00000180938	1590
ENSG00000180953	240
ENSG00000180957	822
ENSG00000180974	939
ENSG00000180979	720
ENSG00000180988	966
ENSG00000180992	438
ENSG00000180998	1290
ENSG00000180999	552
ENSG00000181001	963
ENSG00000181004	2133
ENSG00000181007	1599
ENSG00000181009	975
ENSG00000181016	396
ENSG00000181017	951
ENSG00000181019	825
ENSG00000181023	975
ENSG00000181026	978
ENSG00000181027	1488
ENSG00000181029	567
ENSG00000181031	948
ENSG00000181035	957
ENSG00000181036	1305
ENSG00000181038	573
ENSG00000181045	1821
ENSG00000181061	324
ENSG00000181072	1401
ENSG00000181074	966
ENSG00000181085	1635
ENSG00000181090	3897
ENSG00000181092	735
ENSG00000181104	1278
ENSG00000181135	1116
ENSG00000181143	43524
ENSG00000181163	972
ENSG00000181192	2760
ENSG00000181195	804
ENSG00000181215	4527
ENSG00000181218	393
ENSG00000181220	1983
ENSG00000181222	5913
ENSG00000181234	3327
ENSG00000181240	1113
ENSG00000181264	804
ENSG00000181273	930
ENSG00000181274	702
ENSG00000181284	1527
ENSG00000181291	3225
ENSG00000181315	1209
ENSG00000181322	993
ENSG00000181323	930
ENSG00000181333	3480
ENSG00000181350	1035
ENSG00000181371	936
ENSG00000181374	297
ENSG00000181378	5778
ENSG00000181381	5121
ENSG00000181392	1215
ENSG00000181396	996
ENSG00000181404	1398
ENSG00000181408	1170
ENSG00000181409	4125
ENSG00000181418	2136
ENSG00000181444	1788
ENSG00000181449	954
ENSG00000181450	1578
ENSG00000181458	876
ENSG00000181467	552
ENSG00000181472	1545
ENSG00000181481	1299
ENSG00000181499	972
ENSG00000181513	1026
ENSG00000181518	945
ENSG00000181523	1509
ENSG00000181541	1080
ENSG00000181552	444
ENSG00000181555	7695
ENSG00000181562	444
ENSG00000181585	471
ENSG00000181588	1956
ENSG00000181609	957
ENSG00000181610	573
ENSG00000181616	945
ENSG00000181617	258
ENSG00000181619	1485
ENSG00000181625	828
ENSG00000181626	2754
ENSG00000181631	1065
ENSG00000181634	756
ENSG00000181638	597
ENSG00000181649	459
ENSG00000181652	2775
ENSG00000181656	1155
ENSG00000181666	1980
ENSG00000181690	1503
ENSG00000181693	936
ENSG00000181698	981
ENSG00000181718	957
ENSG00000181722	2226
ENSG00000181733	945
ENSG00000181744	1293
ENSG00000181751	621
ENSG00000181752	924
ENSG00000181754	1482
ENSG00000181761	939
ENSG00000181767	939
ENSG00000181773	993
ENSG00000181778	513
ENSG00000181781	870
ENSG00000181785	975
ENSG00000181786	1251
ENSG00000181788	975
ENSG00000181789	2625
ENSG00000181790	4755
ENSG00000181803	996
ENSG00000181804	1938
ENSG00000181817	372
ENSG00000181826	816
ENSG00000181827	4383
ENSG00000181830	1095
ENSG00000181847	936
ENSG00000181852	954
ENSG00000181856	1530
ENSG00000181867	729
ENSG00000181873	1071
ENSG00000181885	636
ENSG00000181894	1626
ENSG00000181896	1311
ENSG00000181903	930
ENSG00000181904	567
ENSG00000181915	813
ENSG00000181924	291
ENSG00000181927	939
ENSG00000181929	1023
ENSG00000181938	768
ENSG00000181939	1113
ENSG00000181958	945
ENSG00000181961	987
ENSG00000181963	945
ENSG00000181965	714
ENSG00000181982	1623
ENSG00000181991	585
ENSG00000182004	279
ENSG00000182010	1830
ENSG00000182013	1320
ENSG00000182022	1686
ENSG00000182035	594
ENSG00000182040	1386
ENSG00000182050	1437
ENSG00000182053	1359
ENSG00000182054	1359
ENSG00000182070	939
ENSG00000182087	1863
ENSG00000182093	525
ENSG00000182095	8907
ENSG00000182103	1281
ENSG00000182107	1056
ENSG00000182108	288
ENSG00000182111	1488
ENSG00000182117	195
ENSG00000182118	555
ENSG00000182132	726
ENSG00000182134	1686
ENSG00000182141	1692
ENSG00000182149	1140
ENSG00000182150	4653
ENSG00000182154	414
ENSG00000182156	1377
ENSG00000182158	1563
ENSG00000182168	2796
ENSG00000182170	870
ENSG00000182173	1794
ENSG00000182175	1377
ENSG00000182177	1401
ENSG00000182179	3039
ENSG00000182180	414
ENSG00000182183	573
ENSG00000182185	1278
ENSG00000182187	528
ENSG00000182196	714
ENSG00000182197	2241
ENSG00000182199	1515
ENSG00000182208	807
ENSG00000182218	2349
ENSG00000182223	1275
ENSG00000182224	687
ENSG00000182230	1164
ENSG00000182240	1557
ENSG00000182247	606
ENSG00000182253	4698
ENSG00000182255	1962
ENSG00000182256	1404
ENSG00000182261	1968
ENSG00000182263	2280
ENSG00000182264	1053
ENSG00000182271	789
ENSG00000182272	3120
ENSG00000182307	747
ENSG00000182308	1191
ENSG00000182310	975
ENSG00000182315	627
ENSG00000182318	1476
ENSG00000182324	1311
ENSG00000182325	1620
ENSG00000182326	2067
ENSG00000182327	876
ENSG00000182329	3546
ENSG00000182333	1227
ENSG00000182334	936
ENSG00000182346	462
ENSG00000182348	4050
ENSG00000182359	1839
ENSG00000182362	504
ENSG00000182372	861
ENSG00000182379	927
ENSG00000182389	1563
ENSG00000182393	603
ENSG00000182400	477
ENSG00000182405	1758
ENSG00000182446	1854
ENSG00000182447	1434
ENSG00000182450	1182
ENSG00000182459	495
ENSG00000182463	3105
ENSG00000182472	2160
ENSG00000182473	2208
ENSG00000182481	1590
ENSG00000182504	2598
ENSG00000182511	2469
ENSG00000182512	474
ENSG00000182521	1128
ENSG00000182533	456
ENSG00000182534	642
ENSG00000182541	2061
ENSG00000182544	1674
ENSG00000182545	735
ENSG00000182551	540
ENSG00000182552	567
ENSG00000182557	1539
ENSG00000182566	882
ENSG00000182568	2388
ENSG00000182575	1065
ENSG00000182578	2919
ENSG00000182580	2997
ENSG00000182585	465
ENSG00000182591	492
ENSG00000182600	366
ENSG00000182601	1371
ENSG00000182606	2946
ENSG00000182612	1182
ENSG00000182613	948
ENSG00000182621	3651
ENSG00000182628	366
ENSG00000182631	1410
ENSG00000182634	936
ENSG00000182636	966
ENSG00000182645	777
ENSG00000182652	966
ENSG00000182667	1068
ENSG00000182670	6078
ENSG00000182674	2736
ENSG00000182676	465
ENSG00000182685	783
ENSG00000182687	1164
ENSG00000182698	687
ENSG00000182700	162
ENSG00000182704	1062
ENSG00000182718	1104
ENSG00000182732	1620
ENSG00000182742	756
ENSG00000182747	1251
ENSG00000182749	1041
ENSG00000182752	4884
ENSG00000182759	1062
ENSG00000182768	876
ENSG00000182771	3030
ENSG00000182774	574
ENSG00000182782	1092
ENSG00000182783	948
ENSG00000182791	2550
ENSG00000182793	669
ENSG00000182795	1806
ENSG00000182809	849
ENSG00000182810	1623
ENSG00000182816	528
ENSG00000182827	1587
ENSG00000182831	828
ENSG00000182836	966
ENSG00000182853	609
ENSG00000182854	939
ENSG00000182858	1467
ENSG00000182866	1620
ENSG00000182871	5265
ENSG00000182885	1650
ENSG00000182896	612
ENSG00000182898	2715
ENSG00000182899	333
ENSG00000182901	1488
ENSG00000182902	948
ENSG00000182903	2772
ENSG00000182919	948
ENSG00000182923	2112
ENSG00000182931	270
ENSG00000182934	1917
ENSG00000182938	1737
ENSG00000182944	1986
ENSG00000182950	825
ENSG00000182952	273
ENSG00000182957	3834
ENSG00000182963	1191
ENSG00000182968	1176
ENSG00000182973	2415
ENSG00000182974	942
ENSG00000182979	2148
ENSG00000182983	1359
ENSG00000182985	1416
ENSG00000182986	1530
ENSG00000182993	738
ENSG00000183010	1041
ENSG00000183011	522
ENSG00000183018	1650
ENSG00000183019	525
ENSG00000183020	2823
ENSG00000183023	2922
ENSG00000183024	942
ENSG00000183032	900
ENSG00000183034	1689
ENSG00000183036	189
ENSG00000183044	1548
ENSG00000183048	1221
ENSG00000183049	1158
ENSG00000183054	5298
ENSG00000183060	894
ENSG00000183066	930
ENSG00000183067	1224
ENSG00000183072	975
ENSG00000183077	927
ENSG00000183087	2037
ENSG00000183090	6420
ENSG00000183091	25578
ENSG00000183092	2439
ENSG00000183098	1668
ENSG00000183111	2028
ENSG00000183114	990
ENSG00000183117	10698
ENSG00000183128	1035
ENSG00000183134	1188
ENSG00000183137	1434
ENSG00000183145	573
ENSG00000183148	2472
ENSG00000183150	1248
ENSG00000183153	885
ENSG00000183155	372
ENSG00000183160	852
ENSG00000183161	1125
ENSG00000183166	786
ENSG00000183172	324
ENSG00000183185	1404
ENSG00000183186	1266
ENSG00000183196	1188
ENSG00000183206	1629
ENSG00000183207	1392
ENSG00000183208	1158
ENSG00000183230	2688
ENSG00000183246	4920
ENSG00000183248	4041
ENSG00000183251	933
ENSG00000183255	543
ENSG00000183258	1869
ENSG00000183260	1410
ENSG00000183269	942
ENSG00000183273	1653
ENSG00000183281	291
ENSG00000183283	624
ENSG00000183287	1221
ENSG00000183291	498
ENSG00000183303	969
ENSG00000183307	1737
ENSG00000183309	1611
ENSG00000183310	957
ENSG00000183313	990
ENSG00000183317	3045
ENSG00000183318	714
ENSG00000183323	1536
ENSG00000183324	801
ENSG00000183336	261
ENSG00000183340	1575
ENSG00000183346	891
ENSG00000183347	1902
ENSG00000183354	6312
ENSG00000183378	1698
ENSG00000183379	717
ENSG00000183386	843
ENSG00000183389	1098
ENSG00000183395	498
ENSG00000183396	480
ENSG00000183397	630
ENSG00000183401	894
ENSG00000183421	2499
ENSG00000183423	2040
ENSG00000183426	1053
ENSG00000183431	1506
ENSG00000183439	1416
ENSG00000183454	4395
ENSG00000183463	522
ENSG00000183474	1188
ENSG00000183475	957
ENSG00000183476	1356
ENSG00000183484	1143
ENSG00000183486	2148
ENSG00000183495	9372
ENSG00000183496	1710
ENSG00000183508	1176
ENSG00000183513	225
ENSG00000183520	762
ENSG00000183527	867
ENSG00000183530	6456
ENSG00000183542	477
ENSG00000183549	1740
ENSG00000183559	1008
ENSG00000183560	753
ENSG00000183569	945
ENSG00000183570	1116
ENSG00000183571	612
ENSG00000183576	1785
ENSG00000183578	879
ENSG00000183579	2811
ENSG00000183580	1476
ENSG00000183597	954
ENSG00000183598	411
ENSG00000183605	1014
ENSG00000183607	555
ENSG00000183615	492
ENSG00000183617	417
ENSG00000183621	2487
ENSG00000183624	1065
ENSG00000183625	1131
ENSG00000183628	663
ENSG00000183629	1947
ENSG00000183632	429
ENSG00000183638	7203
ENSG00000183640	192
ENSG00000183644	591
ENSG00000183647	1800
ENSG00000183648	318
ENSG00000183654	1209
ENSG00000183655	1770
ENSG00000183662	402
ENSG00000183665	1347
ENSG00000183668	1281
ENSG00000183671	1068
ENSG00000183682	1209
ENSG00000183684	795
ENSG00000183688	435
ENSG00000183691	699
ENSG00000183695	993
ENSG00000183696	933
ENSG00000183706	951
ENSG00000183709	603
ENSG00000183715	1065
ENSG00000183718	996
ENSG00000183722	603
ENSG00000183723	705
ENSG00000183726	474
ENSG00000183733	660
ENSG00000183734	582
ENSG00000183735	2196
ENSG00000183741	1239
ENSG00000183742	2559
ENSG00000183747	1734
ENSG00000183751	2427
ENSG00000183760	1317
ENSG00000183762	1479
ENSG00000183763	1410
ENSG00000183765	1761
ENSG00000183770	1131
ENSG00000183773	1818
ENSG00000183775	1287
ENSG00000183778	933
ENSG00000183779	1773
ENSG00000183780	1473
ENSG00000183783	1422
ENSG00000183785	1350
ENSG00000183793	1053
ENSG00000183798	2301
ENSG00000183801	1209
ENSG00000183807	489
ENSG00000183808	3006
ENSG00000183813	1083
ENSG00000183814	1677
ENSG00000183826	1839
ENSG00000183828	669
ENSG00000183831	801
ENSG00000183833	2304
ENSG00000183840	1362
ENSG00000183844	825
ENSG00000183850	1512
ENSG00000183853	2274
ENSG00000183856	4896
ENSG00000183864	1035
ENSG00000183873	6051
ENSG00000183876	1710
ENSG00000183888	510
ENSG00000183891	456
ENSG00000183908	1026
ENSG00000183914	13284
ENSG00000183921	1548
ENSG00000183955	1059
ENSG00000183960	3324
ENSG00000183963	3009
ENSG00000183971	498
ENSG00000183977	1893
ENSG00000183978	321
ENSG00000183979	471
ENSG00000184005	918
ENSG00000184007	504
ENSG00000184009	1128
ENSG00000184012	1638
ENSG00000184014	3924
ENSG00000184022	939
ENSG00000184032	198
ENSG00000184047	720
ENSG00000184056	1854
ENSG00000184058	1515
ENSG00000184060	1164
ENSG00000184076	192
ENSG00000184108	1407
ENSG00000184110	2742
ENSG00000184113	912
ENSG00000184117	855
ENSG00000184140	939
ENSG00000184144	3258
ENSG00000184148	240
ENSG00000184154	579
ENSG00000184155	930
ENSG00000184156	2619
ENSG00000184160	1389
ENSG00000184162	504
ENSG00000184163	909
ENSG00000184164	1209
ENSG00000184166	939
ENSG00000184178	2055
ENSG00000184182	558
ENSG00000184185	1302
ENSG00000184203	618
ENSG00000184206	1725
ENSG00000184207	966
ENSG00000184209	756
ENSG00000184220	840
ENSG00000184221	816
ENSG00000184226	3714
ENSG00000184227	1266
ENSG00000184232	822
ENSG00000184254	1539
ENSG00000184260	390
ENSG00000184261	1293
ENSG00000184270	393
ENSG00000184271	1836
ENSG00000184276	222
ENSG00000184277	744
ENSG00000184281	990
ENSG00000184292	972
ENSG00000184302	741
ENSG00000184304	2763
ENSG00000184305	2703
ENSG00000184307	1308
ENSG00000184313	3972
ENSG00000184330	306
ENSG00000184344	1095
ENSG00000184345	495
ENSG00000184347	4593
ENSG00000184349	687
ENSG00000184350	939
ENSG00000184351	273
ENSG00000184357	681
ENSG00000184361	1155
ENSG00000184363	2394
ENSG00000184371	1665
ENSG00000184374	834
ENSG00000184378	1119
ENSG00000184381	2463
ENSG00000184384	3471
ENSG00000184389	1023
ENSG00000184394	927
ENSG00000184402	1191
ENSG00000184408	1893
ENSG00000184428	1806
ENSG00000184432	2721
ENSG00000184434	1113
ENSG00000184436	930
ENSG00000184445	6630
ENSG00000184451	1089
ENSG00000184454	309
ENSG00000184459	1524
ENSG00000184465	2688
ENSG00000184470	1575
ENSG00000184471	759
ENSG00000184478	948
ENSG00000184486	1332
ENSG00000184489	522
ENSG00000184492	1227
ENSG00000184497	981
ENSG00000184500	2127
ENSG00000184502	306
ENSG00000184507	3483
ENSG00000184508	540
ENSG00000184517	1224
ENSG00000184524	450
ENSG00000184530	993
ENSG00000184544	939
ENSG00000184545	1878
ENSG00000184557	678
ENSG00000184560	1506
ENSG00000184564	2526
ENSG00000184571	2649
ENSG00000184574	1119
ENSG00000184575	2889
ENSG00000184584	1140
ENSG00000184588	2211
ENSG00000184599	510
ENSG00000184601	534
ENSG00000184602	267
ENSG00000184611	3591
ENSG00000184613	2601
ENSG00000184616	798
ENSG00000184619	1479
ENSG00000184635	1863
ENSG00000184640	1761
ENSG00000184647	1059
ENSG00000184650	774
ENSG00000184661	3072
ENSG00000184672	915
ENSG00000184677	3720
ENSG00000184678	381
ENSG00000184697	663
ENSG00000184698	981
ENSG00000184702	1137
ENSG00000184708	2958
ENSG00000184709	1005
ENSG00000184716	1557
ENSG00000184719	1029
ENSG00000184724	216
ENSG00000184730	3294
ENSG00000184731	966
ENSG00000184743	1626
ENSG00000184752	486
ENSG00000184786	597
ENSG00000184787	498
ENSG00000184792	2751
ENSG00000184811	534
ENSG00000184814	798
ENSG00000184828	1860
ENSG00000184838	915
ENSG00000184840	708
ENSG00000184845	1341
ENSG00000184857	642
ENSG00000184860	1182
ENSG00000184863	3513
ENSG00000184887	1617
ENSG00000184897	642
ENSG00000184898	1074
ENSG00000184900	444
ENSG00000184903	528
ENSG00000184908	2064
ENSG00000184916	3717
ENSG00000184922	3303
ENSG00000184923	2637
ENSG00000184924	423
ENSG00000184925	579
ENSG00000184933	984
ENSG00000184937	1569
ENSG00000184939	1911
ENSG00000184945	888
ENSG00000184949	1956
ENSG00000184954	939
ENSG00000184956	7320
ENSG00000184967	1551
ENSG00000184979	1119
ENSG00000184983	465
ENSG00000184984	1599
ENSG00000184985	3480
ENSG00000184986	960
ENSG00000184988	789
ENSG00000184990	528
ENSG00000184992	849
ENSG00000184995	627
ENSG00000184999	1626
ENSG00000185000	1467
ENSG00000185002	2787
ENSG00000185008	4320
ENSG00000185009	1257
ENSG00000185013	1833
ENSG00000185015	789
ENSG00000185019	1626
ENSG00000185022	495
ENSG00000185024	2034
ENSG00000185028	1545
ENSG00000185033	2514
ENSG00000185038	5067
ENSG00000185040	1059
ENSG00000185043	696
ENSG00000185046	3858
ENSG00000185049	1620
ENSG00000185052	1935
ENSG00000185053	939
ENSG00000185055	450
ENSG00000185056	531
ENSG00000185069	1917
ENSG00000185070	1983
ENSG00000185085	3060
ENSG00000185088	303
ENSG00000185090	1374
ENSG00000185100	1503
ENSG00000185101	2349
ENSG00000185104	1953
ENSG00000185105	924
ENSG00000185112	1272
ENSG00000185115	915
ENSG00000185122	1590
ENSG00000185127	576
ENSG00000185129	969
ENSG00000185130	381
ENSG00000185133	3021
ENSG00000185149	1146
ENSG00000185155	723
ENSG00000185156	1761
ENSG00000185158	2925
ENSG00000185163	2001
ENSG00000185176	924
ENSG00000185187	1515
ENSG00000185189	1506
ENSG00000185198	852
ENSG00000185201	537
ENSG00000185215	1965
ENSG00000185219	3096
ENSG00000185220	1779
ENSG00000185231	894
ENSG00000185236	657
ENSG00000185238	1596
ENSG00000185245	1959
ENSG00000185246	2010
ENSG00000185250	1014
ENSG00000185252	1935
ENSG00000185261	3828
ENSG00000185262	495
ENSG00000185264	843
ENSG00000185267	564
ENSG00000185269	1491
ENSG00000185271	2394
ENSG00000185272	846
ENSG00000185274	1797
ENSG00000185278	1512
ENSG00000185290	294
ENSG00000185294	2055
ENSG00000185298	878
ENSG00000185303	747
ENSG00000185304	5271
ENSG00000185305	615
ENSG00000185306	1869
ENSG00000185313	5895
ENSG00000185324	1083
ENSG00000185338	636
ENSG00000185339	1284
ENSG00000185340	2046
ENSG00000185344	2571
ENSG00000185345	1398
ENSG00000185347	1488
ENSG00000185352	1416
ENSG00000185359	2403
ENSG00000185361	561
ENSG00000185372	948
ENSG00000185379	1047
ENSG00000185385	930
ENSG00000185386	1095
ENSG00000185404	1743
ENSG00000185414	486
ENSG00000185418	2409
ENSG00000185420	1287
ENSG00000185432	735
ENSG00000185436	1563
ENSG00000185437	531
ENSG00000185442	480
ENSG00000185453	2763
ENSG00000185467	1551
ENSG00000185475	660
ENSG00000185477	2331
ENSG00000185479	1695
ENSG00000185480	1971
ENSG00000185482	1095
ENSG00000185483	2814
ENSG00000185499	1428
ENSG00000185504	2646
ENSG00000185507	1551
ENSG00000185513	2589
ENSG00000185518	2052
ENSG00000185519	843
ENSG00000185522	1905
ENSG00000185523	297
ENSG00000185527	264
ENSG00000185532	2061
ENSG00000185551	1245
ENSG00000185559	1152
ENSG00000185561	795
ENSG00000185565	1038
ENSG00000185567	17388
ENSG00000185585	1959
ENSG00000185591	2358
ENSG00000185608	621
ENSG00000185610	1020
ENSG00000185614	858
ENSG00000185615	1578
ENSG00000185619	729
ENSG00000185621	2079
ENSG00000185624	1674
ENSG00000185627	1137
ENSG00000185630	1293
ENSG00000185633	282
ENSG00000185634	1893
ENSG00000185640	1608
ENSG00000185650	1017
ENSG00000185651	639
ENSG00000185652	813
ENSG00000185658	6963
ENSG00000185662	519
ENSG00000185664	2007
ENSG00000185666	1743
ENSG00000185668	1356
ENSG00000185669	879
ENSG00000185670	1725
ENSG00000185674	639
ENSG00000185681	486
ENSG00000185686	1530
ENSG00000185697	2259
ENSG00000185716	504
ENSG00000185721	1104
ENSG00000185722	3636
ENSG00000185728	1767
ENSG00000185730	1125
ENSG00000185736	2220
ENSG00000185737	2163
ENSG00000185739	1461
ENSG00000185742	594
ENSG00000185745	1437
ENSG00000185758	663
ENSG00000185760	2856
ENSG00000185761	1416
ENSG00000185774	753
ENSG00000185787	1089
ENSG00000185792	2976
ENSG00000185798	1077
ENSG00000185800	2025
ENSG00000185803	1338
ENSG00000185808	477
ENSG00000185811	1560
ENSG00000185813	1224
ENSG00000185818	909
ENSG00000185821	939
ENSG00000185823	3471
ENSG00000185829	534
ENSG00000185838	984
ENSG00000185842	13854
ENSG00000185860	909
ENSG00000185862	1347
ENSG00000185863	444
ENSG00000185864	3669
ENSG00000185869	1542
ENSG00000185873	1251
ENSG00000185875	2232
ENSG00000185880	1503
ENSG00000185883	468
ENSG00000185885	468
ENSG00000185888	981
ENSG00000185896	1254
ENSG00000185897	1041
ENSG00000185899	957
ENSG00000185900	1053
ENSG00000185905	675
ENSG00000185909	1065
ENSG00000185917	1323
ENSG00000185920	4344
ENSG00000185924	1326
ENSG00000185926	930
ENSG00000185933	1041
ENSG00000185940	714
ENSG00000185942	744
ENSG00000185946	1554
ENSG00000185947	2232
ENSG00000185950	4017
ENSG00000185955	621
ENSG00000185958	7056
